Policy_ID,Exposure,Driver_Age,Vehicle_Age,NCD,Region,Vehicle_Power,Claim_Count,Claim_Cost
POL046884,0.9706538944984876,44,14,2,Suburban,Low,0,0.0
POL046885,0.6768250059160078,54,4,2,Suburban,Medium,0,0.0
POL046886,0.8973051155382006,41,3,2,Suburban,,0,0.0
POL046887,0.5582510711109746,61,13,1,Urban,Low,0,0.0
POL046888,0.48744298615910897,23,11,4,Urban,Low,0,0.0
POL046889,0.883563515855594,56,9,4,Suburban,Low,0,0.0
POL046890,0.7891070095747429,82,8,5,Rural,Medium,0,0.0
POL046891,0.7328226098211338,32,18,2,Suburban,High,0,0.0
POL046892,0.9692932833652157,81,6,3,Suburban,High,0,0.0
POL046893,0.7376318498146471,48,18,2,Urban,Medium,0,0.0
POL046894,0.6734761502894843,34,15,0,Rural,Medium,0,0.0
POL046895,0.6518359987196642,43,17,4,Urban,Low,0,0.0
POL046896,0.6095309638455151,70,3,1,Urban,Medium,0,0.0
POL046897,0.8933295413150675,58,17,3,Suburban,Low,0,0.0
POL046898,0.7375803876438668,62,12,4,Urban,High,0,0.0
POL046899,1.0,43,13,3,Suburban,Medium,0,0.0
POL046900,0.209533666165715,68,11,1,Urban,Medium,0,0.0
POL046901,0.9845680543054983,55,15,3,Rural,Medium,0,0.0
POL046902,0.8719259230866787,67,18,1,Urban,High,0,0.0
POL046903,0.7818351764849277,59,2,2,Urban,Medium,0,0.0
POL046904,0.5417173467442877,59,13,1,Urban,Medium,0,0.0
POL046905,0.4680245358986077,49,1,4,Suburban,Medium,0,0.0
POL046906,0.9502181247469375,26,3,4,Urban,Medium,0,0.0
POL046907,0.8484293214341021,22,2,2,Suburban,High,0,0.0
POL046908,0.8446437464136873,55,9,3,Suburban,Medium,0,0.0
POL046909,0.7795058318109686,26,13,5,Urban,High,0,0.0
POL046910,0.9699615265872279,58,10,0,Suburban,High,0,0.0
POL046911,0.6828256312731102,44,14,2,Rural,,0,0.0
POL046912,0.7327189706813615,57,1,5,Urban,Low,0,0.0
POL046913,0.7646808815483296,70,4,1,Urban,High,0,0.0
POL046914,0.7572680227873174,40,18,4,Rural,Low,0,0.0
POL046915,1.0,21,2,0,Suburban,Medium,0,0.0
POL046916,0.5491124122785471,45,12,3,Suburban,Low,0,0.0
POL046917,0.40908589637942905,46,10,4,Suburban,Medium,0,0.0
POL046918,0.5091947526527509,75,13,2,Suburban,Medium,0,0.0
POL046919,0.9367301902382865,34,9,1,Suburban,Medium,0,0.0
POL046920,0.7798450752961765,35,19,2,Suburban,Medium,1,1479.9768741660007
POL046921,0.4802558925738838,30,9,2,Urban,High,0,0.0
POL046922,0.819933006069884,81,16,4,Urban,High,0,0.0
POL046923,0.7352029247067524,77,14,2,Rural,Low,0,0.0
POL046924,0.9118989192374906,78,16,3,Rural,Low,0,0.0
POL046925,0.9588532806889593,52,10,3,Rural,Low,0,0.0
POL046926,1.0,72,2,1,Urban,Medium,0,0.0
POL046927,0.5635698359731067,52,4,1,Suburban,Medium,0,0.0
POL046928,0.4274479681202606,59,11,5,Urban,Medium,0,0.0
POL046929,0.9178235087172242,28,19,1,Urban,Low,0,0.0
POL046930,0.9973425274046925,71,0,0,Urban,Low,0,0.0
POL046931,0.5448611230091311,55,0,3,Rural,Medium,0,0.0
POL046932,0.5450542361403907,49,13,1,Rural,High,0,0.0
POL046933,0.8688732574020581,42,5,4,Suburban,Medium,0,0.0
POL046934,1.0,76,9,2,Urban,Medium,0,0.0
POL046935,0.6246782499820065,74,12,3,Urban,Low,0,0.0
POL046936,0.8174133590691478,58,9,4,Urban,Medium,0,0.0
POL046937,0.4201710546503655,21,16,0,Suburban,Low,0,0.0
POL046938,0.7602828917860537,24,9,0,Rural,Low,0,0.0
POL046939,0.7772704501363893,36,7,5,Suburban,Medium,0,0.0
POL046940,1.0,48,14,2,Suburban,Low,0,0.0
POL046941,0.6586644412522048,37,1,0,Urban,Low,0,0.0
POL046942,0.9372820787651053,38,7,1,Suburban,High,0,0.0
POL046943,0.645647620163776,42,16,3,Urban,High,0,0.0
POL046944,0.8180664522342325,29,15,3,Suburban,Low,0,0.0
POL046945,1.0,34,15,5,Suburban,Low,0,0.0
POL046946,1.0,18,0,2,Suburban,Medium,0,0.0
POL046947,1.0,82,11,3,Urban,Medium,0,0.0
POL046948,0.8795144415922795,80,2,0,Urban,Medium,0,0.0
POL046949,0.7579475072822262,42,9,5,Suburban,Medium,0,0.0
POL046950,0.8569851363254728,51,7,3,Suburban,Low,0,0.0
POL046951,0.8932096545012392,61,7,3,Suburban,High,0,0.0
POL046952,0.8778629446178632,18,0,0,Urban,Medium,0,0.0
POL046953,0.6577226918091871,38,12,2,Urban,,0,0.0
POL046954,0.6496880434194221,57,13,3,Urban,High,0,0.0
POL046955,0.680748416972611,34,9,5,Rural,,0,0.0
POL046956,1.0,34,2,3,Suburban,Medium,0,0.0
POL046957,1.0,51,12,3,Suburban,Medium,0,0.0
POL046958,1.0,56,13,5,Suburban,Medium,0,0.0
POL046959,0.8851291543198296,31,10,2,Suburban,Medium,0,0.0
POL046960,0.642314174653021,21,3,1,Suburban,Medium,0,0.0
POL046961,0.7042219839016097,50,2,4,Suburban,High,0,0.0
POL046962,0.7684995659485968,42,5,2,Suburban,Low,1,1714.2076391395046
POL046963,1.0,58,11,0,Urban,Low,0,0.0
POL046964,0.9465877635597187,49,18,5,Rural,Low,0,0.0
POL046965,0.5306382786671597,18,6,2,Rural,High,0,0.0
POL046966,0.7886312842369081,80,0,2,Urban,High,0,0.0
POL046967,0.5057046936109582,70,13,1,Suburban,Low,0,0.0
POL046968,0.9184955893909785,24,12,0,Rural,Low,0,0.0
POL046969,0.6586384411072396,60,4,0,Suburban,Medium,0,0.0
POL046970,0.677753183560256,54,2,3,Urban,Low,0,0.0
POL046971,0.42425373573485636,32,12,4,Urban,Low,0,0.0
POL046972,0.9513636810157915,51,4,4,Urban,High,0,0.0
POL046973,1.0,80,19,4,Urban,Low,0,0.0
POL046974,0.6614115475023993,82,18,0,Rural,Medium,0,0.0
POL046975,0.7675970088254016,52,14,1,Urban,High,0,0.0
POL046976,0.7041386142927412,63,17,3,Urban,High,0,0.0
POL046977,0.7563480227180328,41,1,0,Suburban,Medium,0,0.0
POL046978,0.6360689233568162,18,1,3,Urban,Medium,0,0.0
POL046979,0.579949740004603,51,10,3,Rural,Low,0,0.0
POL046980,1.0,54,1,3,Suburban,Medium,0,0.0
POL046981,0.2720569000083154,30,18,2,Suburban,Low,0,0.0
POL046982,0.9008228538029592,33,18,1,Rural,High,0,0.0
POL046983,0.8566664449267897,53,2,1,Urban,Low,0,0.0
POL046984,1.0,71,16,4,Rural,Medium,0,0.0
POL046985,0.7527228260963251,61,19,2,Urban,Medium,0,0.0
POL046986,0.7257394182679555,55,18,3,Urban,High,0,0.0
POL046987,0.6383077825866678,64,12,4,Suburban,Medium,0,0.0
POL046988,0.8711127378346866,66,0,0,Rural,Low,0,0.0
POL046989,0.6583536881408962,53,14,3,Suburban,Low,0,0.0
POL046990,0.574242914612092,81,2,0,Urban,,0,0.0
POL046991,0.6525832180449885,80,0,1,Rural,Low,0,0.0
POL046992,0.6106373668731649,41,10,2,Urban,Medium,0,0.0
POL046993,0.5988086614864506,28,10,5,Urban,Medium,0,0.0
POL046994,0.8170617729283877,63,9,2,Suburban,Medium,0,0.0
POL046995,0.7610926808775578,20,6,4,Urban,Low,0,0.0
POL046996,0.9099185387011269,24,13,5,Urban,Medium,0,0.0
POL046997,0.8294459752762722,71,6,3,Urban,High,0,0.0
POL046998,0.5594556568445292,28,6,3,Rural,Medium,0,0.0
POL046999,0.3754898455638195,82,12,0,Urban,Medium,0,0.0
POL047000,0.588768306427642,58,16,1,Rural,Low,0,0.0
POL047001,0.9527532928013466,72,13,1,Suburban,High,0,0.0
POL047002,0.9482219751812742,76,17,4,Urban,Medium,0,0.0
POL047003,0.9969355039040433,43,12,5,Urban,High,0,0.0
POL047004,0.9675879925893552,71,1,2,Suburban,Low,0,0.0
POL047005,1.0,31,14,0,Suburban,Low,0,0.0
POL047006,0.8812632768299182,64,9,4,Urban,High,1,2015.60358418337
POL047007,1.0,33,2,0,Suburban,Low,0,0.0
POL047008,0.85873011621271,29,5,5,Urban,High,0,0.0
POL047009,1.0,76,15,1,Suburban,Low,1,8007.259542041296
POL047010,0.6747222850568547,49,19,4,Urban,Low,0,0.0
POL047011,0.6696121148070444,27,19,1,Urban,Medium,0,0.0
POL047012,0.7615234898359924,72,13,4,Suburban,Low,0,0.0
POL047013,0.7925041092372481,36,2,1,Suburban,High,1,524.2000942450123
POL047014,0.7357511958146319,56,13,4,Rural,Low,0,0.0
POL047015,0.9079335755926223,26,8,2,Rural,High,0,0.0
POL047016,0.779535876663692,34,4,0,Suburban,Medium,0,0.0
POL047017,0.6785649450097202,25,0,1,Suburban,High,0,0.0
POL047018,0.7207943561866823,72,11,1,Rural,Low,0,0.0
POL047019,1.0,58,12,5,Urban,Low,0,0.0
POL047020,0.8634331688966751,25,6,3,Urban,Low,0,0.0
POL047021,0.46474462168486835,30,9,5,Urban,Medium,0,0.0
POL047022,1.0,72,9,5,Urban,Medium,0,0.0
POL047023,0.8867017219421839,37,19,3,Rural,Low,0,0.0
POL047024,0.9278261581681619,42,12,5,Suburban,,0,0.0
POL047025,0.9858142868888118,33,7,3,Urban,Low,0,0.0
POL047026,0.9961464223983573,60,12,0,Suburban,Medium,0,0.0
POL047027,0.6161772817594964,76,14,4,Urban,High,0,0.0
POL047028,0.5859570424485849,52,11,0,Urban,High,0,0.0
POL047029,1.0,27,1,3,Urban,Low,0,0.0
POL047030,0.6603844501709528,36,2,3,Suburban,Medium,0,0.0
POL047031,0.8757306940209395,30,18,1,Suburban,Medium,0,0.0
POL047032,1.0,51,16,0,Suburban,Low,0,0.0
POL047033,0.7112988084903962,60,11,4,Suburban,Medium,0,0.0
POL047034,0.72797551193387,84,9,2,Suburban,High,0,0.0
POL047035,0.9852928173295588,27,17,4,Urban,Medium,0,0.0
POL047036,0.8425747744486971,49,5,1,Suburban,High,0,0.0
POL047037,0.8990224909531824,30,13,4,Suburban,Low,0,0.0
POL047038,0.783914684737078,55,18,3,Rural,Medium,1,2442.930887976263
POL047039,0.6947267713901812,28,16,0,Urban,Medium,0,0.0
POL047040,0.73341177777959,32,11,1,Urban,,0,0.0
POL047041,1.0,25,15,2,Suburban,Medium,0,0.0
POL047042,0.7408762421827135,66,6,5,Urban,Low,0,0.0
POL047043,0.8857447344774483,83,5,3,Urban,Low,0,0.0
POL047044,0.606239919482445,47,3,3,Urban,Medium,0,0.0
POL047045,1.0,61,14,0,Urban,Low,0,0.0
POL047046,0.8637749620709411,71,9,3,Suburban,Low,0,0.0
POL047047,0.8679224127246741,48,15,2,Suburban,Medium,0,0.0
POL047048,0.9852557453832776,41,4,3,Urban,Low,0,0.0
POL047049,0.7038208455662895,56,18,4,Rural,High,0,0.0
POL047050,1.0,51,18,2,Rural,Low,0,0.0
POL047051,0.49673899648882525,78,2,0,Urban,Medium,0,0.0
POL047052,0.6771159076353066,21,6,3,Suburban,Medium,0,0.0
POL047053,0.6397544501687454,67,3,0,Urban,Medium,0,0.0
POL047054,0.42388043825506505,70,7,2,Rural,High,0,0.0
POL047055,0.6942629895715485,45,0,4,Suburban,Low,0,0.0
POL047056,0.7896096758303407,55,15,1,Urban,Low,0,0.0
POL047057,0.582016296211684,21,18,4,Urban,High,0,0.0
POL047058,0.5531353587411705,33,13,1,Urban,Medium,0,0.0
POL047059,0.8082150361790834,59,17,2,Rural,High,0,0.0
POL047060,0.7840016974211739,60,9,1,Urban,Medium,1,2590.318538797473
POL047061,0.746851121000334,81,17,0,Suburban,,0,0.0
POL047062,0.5467736511420097,48,7,2,Urban,High,0,0.0
POL047063,0.7210926064382629,26,3,4,Urban,Medium,0,0.0
POL047064,0.6667451262014362,51,19,5,Suburban,High,0,0.0
POL047065,0.8171757075516506,28,11,5,Urban,High,0,0.0
POL047066,0.6882335414660363,52,15,2,Rural,Low,0,0.0
POL047067,0.792249210824326,45,7,2,Rural,Low,0,0.0
POL047068,0.5378364782383998,28,11,1,Urban,High,0,0.0
POL047069,0.5206306301870862,55,19,3,Urban,Low,0,0.0
POL047070,0.9115079996013226,32,9,3,Urban,High,0,0.0
POL047071,0.9530704832575697,78,14,4,Suburban,Medium,0,0.0
POL047072,0.7214551740348466,25,5,4,Urban,Medium,0,0.0
POL047073,0.8055272255415475,82,18,5,Rural,Low,0,0.0
POL047074,0.7100573609168547,41,16,2,Rural,High,0,0.0
POL047075,1.0,67,15,3,Rural,High,0,0.0
POL047076,0.7593798065437167,27,7,4,Rural,High,0,0.0
POL047077,0.7002248694260509,34,11,4,Suburban,Low,0,0.0
POL047078,0.9932597706139569,18,17,1,Suburban,Medium,0,0.0
POL047079,0.6451839386622248,28,3,5,Rural,Low,0,0.0
POL047080,0.8313232673013196,58,8,4,Urban,Medium,0,0.0
POL047081,0.5903060021310289,20,0,0,Suburban,Medium,0,0.0
POL047082,0.9329099239882871,34,11,0,Urban,High,0,0.0
POL047083,0.9630837719088985,81,18,2,Suburban,Low,0,0.0
POL047084,0.5422612403349998,50,11,0,Urban,Medium,0,0.0
POL047085,0.5110716416054584,49,3,3,Suburban,Medium,0,0.0
POL047086,0.8577083407027433,42,18,3,Urban,Low,0,0.0
POL047087,1.0,64,10,3,Suburban,Low,0,0.0
POL047088,0.9767942144787627,60,12,3,Suburban,High,0,0.0
POL047089,0.7575330398828776,74,5,4,Urban,Medium,1,1953.6431971962916
POL047090,0.6291397451714996,57,7,2,Urban,Low,0,0.0
POL047091,0.5567756880946504,58,1,2,Suburban,Low,0,0.0
POL047092,0.943414871722883,57,4,3,Urban,,0,0.0
POL047093,0.9845548237382069,54,14,3,Urban,Low,0,0.0
POL047094,0.6737681209615868,32,15,2,Urban,High,0,0.0
POL047095,0.750654364457943,75,4,1,Urban,High,0,0.0
POL047096,0.8093912676229407,75,5,4,Urban,,0,0.0
POL047097,1.0,28,2,3,Suburban,High,0,0.0
POL047098,0.8130306317086189,25,15,0,Urban,Medium,0,0.0
POL047099,0.6038096290155915,48,8,0,Rural,High,0,0.0
POL047100,0.5686715392068725,32,11,3,Rural,Low,0,0.0
POL047101,0.6177551453593983,81,18,4,Urban,Medium,0,0.0
POL047102,1.0,48,4,2,Urban,Medium,0,0.0
POL047103,0.9026280798157915,24,6,2,Urban,Medium,0,0.0
POL047104,0.7309012693323278,36,1,5,Urban,Medium,0,0.0
POL047105,0.21494067276043094,66,13,2,Urban,Medium,0,0.0
POL047106,0.6294735723350255,32,18,4,Urban,Medium,0,0.0
POL047107,0.8687938854216524,20,5,4,Suburban,High,0,0.0
POL047108,0.8704335229006619,35,15,0,Urban,Low,0,0.0
POL047109,0.8686918147009247,39,6,5,Urban,Medium,0,0.0
POL047110,0.5305390421677947,62,19,4,Suburban,Low,0,0.0
POL047111,0.8354002781117109,38,3,4,Suburban,High,0,0.0
POL047112,0.6048179013888033,51,7,1,Urban,Low,0,0.0
POL047113,0.8003782055004393,45,1,1,Urban,Medium,0,0.0
POL047114,0.6464451434078032,71,1,1,Suburban,Low,0,0.0
POL047115,1.0,27,3,2,Rural,,0,0.0
POL047116,0.8674893927981835,49,14,0,Urban,Medium,0,0.0
POL047117,0.7713534632206412,49,17,1,Rural,Medium,0,0.0
POL047118,1.0,69,8,3,Urban,,0,0.0
POL047119,0.7255014974762968,47,7,1,Urban,Medium,0,0.0
POL047120,0.5169854002572429,73,11,2,Urban,,0,0.0
POL047121,1.0,36,16,0,Urban,,0,0.0
POL047122,0.8504419717363633,39,3,1,Suburban,Medium,0,0.0
POL047123,0.736264563729354,45,6,0,Rural,,0,0.0
POL047124,0.671250943312933,58,11,3,Suburban,Low,0,0.0
POL047125,0.9021567086348341,60,8,4,Urban,Medium,0,0.0
POL047126,0.9627270088675001,76,17,4,Rural,Low,0,0.0
POL047127,0.646657016242825,73,16,2,Rural,Medium,0,0.0
POL047128,0.913068040738332,57,17,0,Urban,,0,0.0
POL047129,0.8501212202336748,33,13,2,Suburban,Low,0,0.0
POL047130,0.6341161111947722,35,11,0,Urban,Medium,0,0.0
POL047131,0.8007716860063461,59,8,1,Suburban,Medium,0,0.0
POL047132,0.6906694838613119,19,17,1,Urban,Low,0,0.0
POL047133,1.0,81,12,2,Urban,Medium,0,0.0
POL047134,0.6702165454400649,28,6,4,Urban,High,0,0.0
POL047135,1.0,72,0,3,Urban,High,0,0.0
POL047136,0.8262822861324725,19,15,4,Urban,,0,0.0
POL047137,0.4508973893069783,19,11,5,Urban,Low,0,0.0
POL047138,0.3653762789704253,74,8,2,Urban,Low,0,0.0
POL047139,0.7582785712618193,35,11,3,Urban,Medium,0,0.0
POL047140,1.0,33,13,0,Urban,Low,0,0.0
POL047141,1.0,44,11,4,Urban,High,0,0.0
POL047142,0.8332626157187178,34,10,2,Suburban,Medium,1,4040.275890337374
POL047143,0.6525862861469494,71,0,0,Rural,High,0,0.0
POL047144,0.7165402512401288,34,5,5,Urban,Medium,0,0.0
POL047145,0.8414699887759853,23,4,4,Suburban,Low,0,0.0
POL047146,1.0,30,18,4,Suburban,High,0,0.0
POL047147,0.9138399553327476,23,14,4,Urban,High,0,0.0
POL047148,0.9936569132394645,36,4,1,Urban,High,1,11142.62740930684
POL047149,0.9287349314384081,78,10,4,Urban,Low,0,0.0
POL047150,0.9877769813894662,28,11,4,Urban,High,0,0.0
POL047151,0.3477600874686867,24,6,3,Rural,High,0,0.0
POL047152,0.6214884397589722,23,9,1,Urban,Low,0,0.0
POL047153,0.5790374424061616,32,19,1,Urban,Low,0,0.0
POL047154,0.5600286452477331,55,13,2,Urban,High,0,0.0
POL047155,0.8011140387708054,58,11,3,Urban,Medium,0,0.0
POL047156,0.510544118055918,73,9,3,Suburban,High,0,0.0
POL047157,0.6112467435599673,35,16,5,Urban,Low,0,0.0
POL047158,0.7802588970371305,52,12,1,Urban,Low,0,0.0
POL047159,0.479278242404776,62,10,1,Urban,Medium,0,0.0
POL047160,0.7027663795166297,46,13,2,Rural,Low,0,0.0
POL047161,0.9277686045508428,49,13,5,Suburban,High,0,0.0
POL047162,0.5549164975521629,22,12,5,Urban,Low,0,0.0
POL047163,0.9592597522443359,61,5,3,Suburban,Low,0,0.0
POL047164,0.6387652787236753,67,0,3,Suburban,High,0,0.0
POL047165,0.8543298473450581,38,15,4,Urban,High,0,0.0
POL047166,0.5787593381870613,39,2,3,Urban,High,0,0.0
POL047167,0.8906719455609453,78,2,3,Rural,Medium,0,0.0
POL047168,0.7392834431899878,56,16,3,Suburban,Low,0,0.0
POL047169,0.8932393909411148,22,18,3,Urban,Medium,1,1632.757462876945
POL047170,0.6909600642611732,50,2,5,Urban,Low,0,0.0
POL047171,0.9112124047229636,41,18,4,Suburban,,0,0.0
POL047172,0.9693799442628336,56,7,0,Urban,High,0,0.0
POL047173,0.8239450057311637,32,16,4,Urban,Medium,0,0.0
POL047174,0.704091651969883,22,15,1,Urban,,0,0.0
POL047175,0.7532610443951561,65,11,2,Suburban,Low,0,0.0
POL047176,0.5471470450433823,37,9,4,Urban,High,0,0.0
POL047177,0.8405836917615492,38,14,3,Suburban,Medium,0,0.0
POL047178,0.9245926550142045,29,14,3,Rural,High,0,0.0
POL047179,1.0,83,0,5,Urban,Medium,0,0.0
POL047180,1.0,47,8,1,Rural,Low,0,0.0
POL047181,0.6045359309766521,24,15,1,Urban,Low,1,1451.7820614775185
POL047182,0.8424214945052162,75,12,3,Suburban,Low,0,0.0
POL047183,0.7734027299487249,35,1,1,Urban,Low,0,0.0
POL047184,1.0,77,19,2,Suburban,Medium,0,0.0
POL047185,0.6581654678882497,35,14,2,Urban,Medium,0,0.0
POL047186,0.9756161942252453,65,11,5,Suburban,Medium,0,0.0
POL047187,0.6025935268750431,51,19,5,Urban,Medium,0,0.0
POL047188,0.7788037492207033,23,12,0,Urban,Low,0,0.0
POL047189,0.6230977358011116,62,15,5,Urban,Medium,0,0.0
POL047190,0.4069918453058019,77,14,2,Urban,Low,0,0.0
POL047191,0.6191165541835569,41,12,5,Rural,Low,0,0.0
POL047192,0.7484975198736787,34,10,1,Suburban,Medium,0,0.0
POL047193,1.0,79,2,2,Rural,Medium,0,0.0
POL047194,0.5825296584486481,50,1,0,Suburban,Medium,0,0.0
POL047195,0.6788540038113277,79,18,2,Suburban,Medium,0,0.0
POL047196,0.5119301770034452,23,0,5,Urban,Medium,0,0.0
POL047197,1.0,20,12,1,Urban,Low,0,0.0
POL047198,0.7079075858904447,71,4,0,Urban,Low,0,0.0
POL047199,0.7323266661982538,28,9,4,Urban,Low,0,0.0
POL047200,0.7304530872200234,63,3,1,Urban,Low,0,0.0
POL047201,0.4098857785739594,21,11,4,Suburban,Medium,0,0.0
POL047202,0.5066788728677236,24,16,2,Rural,Low,0,0.0
POL047203,0.6096435574770636,43,19,0,Urban,Medium,0,0.0
POL047204,0.9232033438428924,52,10,5,Urban,Low,0,0.0
POL047205,0.30015110805628914,45,11,1,Urban,Low,0,0.0
POL047206,0.9082613464926725,58,15,0,Suburban,Medium,0,0.0
POL047207,0.8686196874135365,67,4,3,Rural,Medium,0,0.0
POL047208,0.4370220770925174,56,3,3,Urban,Medium,0,0.0
POL047209,0.7366055784494155,27,0,2,Rural,Medium,0,0.0
POL047210,1.0,24,9,3,Urban,Medium,0,0.0
POL047211,0.5858957390851762,42,0,5,Urban,Low,0,0.0
POL047212,0.6896046612222522,47,7,4,Urban,Low,0,0.0
POL047213,1.0,28,17,2,Urban,Medium,1,4128.970476639644
POL047214,0.865179575061222,56,10,0,Rural,Medium,0,0.0
POL047215,0.7484012098162561,43,0,0,Rural,High,0,0.0
POL047216,0.7045882757109786,74,6,0,Urban,Medium,0,0.0
POL047217,0.8746119243383439,72,12,5,Suburban,Medium,0,0.0
POL047218,0.9369816566444332,39,9,2,Urban,Low,0,0.0
POL047219,0.36884769756588415,29,17,4,Suburban,Low,0,0.0
POL047220,0.3532128883420086,81,12,5,Suburban,,0,0.0
POL047221,0.6003905653715675,83,10,0,Urban,Medium,0,0.0
POL047222,0.7692313206306676,77,13,3,Urban,Medium,0,0.0
POL047223,0.8151138528717343,79,12,1,Urban,Medium,0,0.0
POL047224,0.4593082892657209,69,11,1,Urban,Low,0,0.0
POL047225,0.7590432692568855,79,0,5,Urban,,0,0.0
POL047226,0.7856322202195275,82,17,5,Rural,Medium,0,0.0
POL047227,0.6300305179994221,32,15,3,Urban,Medium,0,0.0
POL047228,0.6931019291222423,57,4,4,Urban,,0,0.0
POL047229,0.6546998299529982,24,4,4,Rural,,0,0.0
POL047230,0.8928600612843782,72,18,4,Urban,High,0,0.0
POL047231,0.8013739048221623,54,14,3,Rural,High,0,0.0
POL047232,0.5715432661749522,50,11,2,Suburban,Medium,0,0.0
POL047233,0.9910093498049655,46,4,2,Suburban,Medium,0,0.0
POL047234,0.5265414740313994,36,11,1,Urban,Low,0,0.0
POL047235,0.457418265120316,31,12,2,Suburban,Low,0,0.0
POL047236,0.7509698576943529,26,0,5,Urban,Low,0,0.0
POL047237,0.7499560741307479,22,10,0,Suburban,Low,0,0.0
POL047238,0.8145574044317069,52,17,0,Suburban,Medium,0,0.0
POL047239,0.5637357981806763,45,4,0,Suburban,Medium,0,0.0
POL047240,0.9786160930632803,62,13,0,Rural,High,0,0.0
POL047241,1.0,19,17,4,Rural,High,0,0.0
POL047242,0.7956703235762427,23,8,3,Urban,,0,0.0
POL047243,0.8632020821372954,48,4,2,Suburban,Medium,0,0.0
POL047244,0.37697179875029846,49,3,0,Rural,Medium,0,0.0
POL047245,0.713022010330512,76,2,1,Urban,Low,0,0.0
POL047246,0.6608007010204046,31,2,0,Suburban,Low,0,0.0
POL047247,0.6283790615207282,76,17,5,Rural,Low,0,0.0
POL047248,0.6684998367075358,18,17,3,Suburban,Low,0,0.0
POL047249,0.6884569788846836,72,17,5,Urban,Low,0,0.0
POL047250,0.5090134070081851,48,18,3,Suburban,Medium,1,41661.12221945514
POL047251,0.7025464071777947,76,1,5,Urban,Low,0,0.0
POL047252,0.5916637134590821,25,13,0,Urban,Medium,0,0.0
POL047253,0.9576666705288341,83,5,0,Rural,Low,0,0.0
POL047254,0.8660659398168495,29,12,3,Urban,Medium,0,0.0
POL047255,0.8663400026594477,48,14,4,Suburban,High,0,0.0
POL047256,0.9953572773183705,74,9,4,Rural,Medium,0,0.0
POL047257,0.6347441742570814,25,5,2,Suburban,Medium,0,0.0
POL047258,0.8539578047822403,36,19,4,Suburban,Medium,0,0.0
POL047259,1.0,70,17,5,Urban,High,0,0.0
POL047260,0.6207677888351762,28,12,1,Suburban,Medium,0,0.0
POL047261,0.39416574905041446,74,0,1,Suburban,Medium,0,0.0
POL047262,0.661861486156522,76,6,5,Suburban,Medium,0,0.0
POL047263,0.9913041653137098,45,2,5,Urban,Medium,0,0.0
POL047264,0.6093860580850882,19,14,0,Suburban,High,0,0.0
POL047265,0.706980159371616,28,2,4,Urban,Medium,0,0.0
POL047266,0.64406098574394,81,18,0,Urban,High,0,0.0
POL047267,0.7619292748213256,35,18,3,Urban,Medium,0,0.0
POL047268,0.5902995414437603,64,13,1,Urban,Medium,0,0.0
POL047269,0.5033751488767992,70,12,2,Suburban,Low,0,0.0
POL047270,0.7118306191599366,22,3,4,Urban,Medium,0,0.0
POL047271,0.7459182425844018,36,4,5,Urban,High,0,0.0
POL047272,1.0,22,12,1,Rural,High,0,0.0
POL047273,0.8132524349792627,57,6,5,Rural,Medium,0,0.0
POL047274,0.565656982139464,65,10,3,Urban,Low,0,0.0
POL047275,0.6536636161614975,40,1,4,Rural,High,0,0.0
POL047276,0.9426985604134516,72,11,2,Urban,Low,0,0.0
POL047277,0.7152367409950153,51,8,3,Rural,High,0,0.0
POL047278,0.5813786215129967,75,6,0,Urban,Medium,0,0.0
POL047279,0.816465803625073,47,7,2,Urban,High,0,0.0
POL047280,0.642022365404899,78,14,0,Rural,Low,0,0.0
POL047281,0.8956289651074476,73,11,5,Urban,High,1,1894.8575015121194
POL047282,0.8725932286858069,22,0,2,Rural,Low,0,0.0
POL047283,0.5705239516959508,21,18,1,Urban,Medium,1,2330.338165390673
POL047284,1.0,56,1,2,Suburban,Medium,0,0.0
POL047285,0.7754102310814354,67,6,0,Urban,Low,0,0.0
POL047286,0.26724496069227366,39,13,5,Urban,Medium,0,0.0
POL047287,0.8761109514896636,41,14,0,Urban,Medium,0,0.0
POL047288,0.2803454696763287,39,17,2,Urban,Low,0,0.0
POL047289,1.0,51,17,1,Rural,Low,0,0.0
POL047290,0.8114124847843442,65,5,1,Urban,Low,0,0.0
POL047291,0.7707636153156464,21,14,4,Rural,Medium,0,0.0
POL047292,0.7830700477015903,74,7,1,Urban,Medium,0,0.0
POL047293,0.9003488690907254,80,17,4,Rural,Low,0,0.0
POL047294,0.6869689710866458,47,3,5,Rural,Medium,0,0.0
POL047295,0.7810216893748134,82,2,4,Urban,Medium,0,0.0
POL047296,0.8066746337839327,21,17,3,Urban,High,0,0.0
POL047297,0.20680884837117275,52,10,1,Urban,Low,0,0.0
POL047298,0.9018606115761734,50,4,4,Suburban,Medium,0,0.0
POL047299,0.9356205251935552,68,6,3,Urban,Low,0,0.0
POL047300,0.8734861206865573,29,4,1,Urban,High,0,0.0
POL047301,0.8593434140848485,19,19,0,Suburban,Low,0,0.0
POL047302,1.0,50,5,3,Urban,Low,0,0.0
POL047303,0.7741892200056396,62,11,0,Suburban,Medium,0,0.0
POL047304,0.7810737359595514,73,5,5,Urban,,0,0.0
POL047305,0.6525700213127793,45,18,1,Urban,Medium,0,0.0
POL047306,0.4002524160253252,47,14,3,Rural,Medium,0,0.0
POL047307,0.8745876296054176,51,5,4,Urban,High,0,0.0
